compound_id,historical_alias,profiles_evaluated,top3_profile_count,top5_profile_count,best_rank,worst_rank,mean_profile_rank,interpretation
ATP-HTVS-0009DAEDE04F,79971,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AD556EC8B5E3,32131,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AD7BC7F537E7,96482,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AD7D334F30DB,88673,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AD7FACE11FDD,91810,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AD7FBCC01633,85217,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-ADC6A568E437,96738,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-ADEEA10F1B91,88065,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-ADF1B73D9E23,85507,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-ADFEB0A5CD8C,55939,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AE2593E94038,97890,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AE73BF67DB9D,5410,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AE7F15E1977E,5761,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AE8349DE7653,92993,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AEA5EF37F369,76161,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AEC4D9F1E0F4,72001,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AEE242E516D8,90657,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AF0D06B60C3E,79234,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AF24076E5CF3,48513,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AF546DDC8B5A,39811,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AF6DFEAC4438,77891,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AFAE325C96BD,30114,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AFB94CABAED0,95970,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AFD6D96F704F,43106,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AFF6C4F7FD39,48355,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B00F3517908E,71715,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B0742D29E2ED,92481,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B0A71AB87D72,74467,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B0AB4541452E,78753,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B0B19F009301,74529,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B107F9A324A3,20065,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B13A57A9D1F9,98178,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B13D85D04AEE,97953,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B16CEB425A58,94497,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B1D0FF1C8AAB,46850,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B1DCCC83FEFE,30595,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B1E26FAB67D9,85443,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B1FBA11D65B8,53251,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B23516995CCF,60194,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B262751D15E7,44706,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B278BB2953A5,37281,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B31ECD8B9A27,61603,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B34C30ECDBCB,67107,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B36D0C358EAD,4321,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B383260168BF,80993,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B3F47181DC5D,83746,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B3FE097D1043,69827,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B41566EF3893,35267,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B46E603BFCD4,92482,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B476F40F800C,74499,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B47DAEDE372B,98082,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B48F3FD049EC,23970,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B4E8E29A2CD9,62147,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B4F34B52DEEF,77313,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B4FC20780B21,37219,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B51F80196405,56163,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B56D8AC3A406,90241,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B586963EE7FB,61506,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B5A4F958CC31,90915,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B612A35BE18C,36227,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B6233BB79AF7,58179,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B64EA431F59B,47873,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B64FB026F9D3,80449,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B6843249DE88,60162,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B685FDB22E51,6466,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B699C037922C,89506,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B6BB4D9D6C90,17793,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B6C483C4EE45,81410,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B7334B97F240,76226,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B7368E70BBC8,27201,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B7604789CEBF,58530,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B77025854F9D,70979,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B798CBAC6C44,96577,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B7AB07A15A31,78435,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B7C68EF5FFDC,82755,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B7CF3B4EBACD,53986,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B7FF2C0C64E6,74275,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B8017292FA6C,98081,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B8459B836830,67074,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B847417F307C,85761,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B860A68943EF,83874,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B88C39A42AA7,71075,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B8A979A70D7E,85859,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B8D4F4CA2980,25249,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B976229D01A0,68866,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B989B97EF6F5,36002,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B99F6A8D80C4,82786,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B9C46F2E092C,80163,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-B9E16686FC4A,78977,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BA05F8BAE026,80994,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BA0E3BFA8388,95713,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BAB35535B111,81859,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BAD00D53E534,97889,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BAE9605F8CCC,24769,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BAF1AE5D2B14,74082,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BAFA4202ACED,96321,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BB0F51DCED8B,87587,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BB2B7EB3D06A,85442,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BB30DC3CF26F,67810,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BB3EB03EB4C6,57699,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BB81D0256EE3,80641,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BBA3AD223423,28035,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BBB01994AF2B,80578,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BBE6E61B6745,84578,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BBF7556FA5C3,44579,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BC2B8699145A,70561,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BCAE8AB499DF,82881,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BCB25216F396,83875,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BCB37E169801,66851,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BCEA86BEEC0A,20258,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BD03C735BC89,84035,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BD0B30D0980B,63267,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BD172DBF0B92,62243,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BD1ED4B7B841,91779,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BD741E539D0D,23235,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BD9D807D92EC,94305,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BDB37C4B0D07,53090,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BDBBABCD42A1,50114,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BDBFEED18423,61698,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BDC9F9AD9B20,33281,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BDD1C4453981,38147,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BE0949FFEA46,84483,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BE25F64FE980,42785,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BE2C9D7D83B9,57441,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BE963CFE3042,38017,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BEC4D7C74EFC,70658,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BECDF8C854B5,82305,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BF2AFCF05426,93699,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BF383207F30E,28642,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BF68A4285DB1,42338,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BF6C9643780C,85186,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BF826A7B469A,89442,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BF8F947D0493,34082,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BFC0901B6A3C,76930,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BFD5BCAF9717,52961,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-BFEA0E4C0B7C,74657,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C038EE4FCBA5,94113,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C0568328686F,39681,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C0772D58369C,99330,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C09627CFBEE5,62882,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C0A883403093,80579,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C0ADD803E371,28353,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C0B01F645FC7,95074,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C0E7239EA73D,94018,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C10AA91B306E,67713,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C12B4C379970,35235,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C13B253881A4,36801,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C1848F46B113,80386,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C188770C1FD9,20962,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C1AB9EDC96AF,72801,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C2A68E9F7CC7,44385,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C2B7985A0F3E,34305,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C302107B3554,71682,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C31215E10DA6,83714,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C36315435956,60258,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C36F7D03654F,89441,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C3768FC48E4A,87394,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C384A8554A98,76354,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C39BEF6539AB,4355,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C3A30B83BBDA,88483,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C3FA166C1ADD,36707,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C3FD34132B6A,71490,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C40016FC0CB2,70721,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C4138656EE80,36610,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C445C351F9C8,47970,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C4778BDFFC37,75843,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C4893C1BFF55,25250,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C4C9929F3284,78403,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C4D43EEF7CE1,98690,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C55276015D5E,97217,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C563D945857F,80867,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C59D75D09D12,68706,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C5A7FD400424,82753,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C615FEE5992B,53122,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C6A6F28FFA03,82401,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C6C7CCEB60F2,73954,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C725FB5B69C4,56739,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C74806D7CD52,53537,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C78E55448419,80034,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C7A4A85DE6AC,94051,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C7C112B42D2F,79778,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C7E1AC016800,99361,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C7F6DF534483,73346,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C81E0B2D019D,80098,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C853ACB1A86B,96802,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C88FA91C4E8E,75201,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C894FAAE5B10,4706,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C8A46F369ED4,99810,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C8D8BA0AA9EF,75042,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C8F29258BF11,76962,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C9013CEACAA9,79266,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C924AED67E53,55841,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C9308A7164FF,83843,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C930A8816DDB,3521,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C97E366A40B5,96353,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C9B00227BFE8,37217,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C9CB4EF32822,20449,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-C9E144645171,38689,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CA08B0F5D119,66561,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CA5141603A6E,62146,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CA6523C86104,32322,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CA9A4676B579,80962,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CAF3F282F1EC,86531,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CAF437F0E3C3,42177,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CB056AB5514A,67811,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CB08F8B01966,54499,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CB100B4C9F83,73827,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CB3D9B3FDDC1,36449,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CB3E61D945F3,58177,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CB568D2EE5B9,70083,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CBC473663EF6,80195,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CBCD19AD9C21,69538,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CC01DAB978DA,59971,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CC453EE4B1F8,68963,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CC5603E93E79,80513,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CC671C1EED81,79682,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CC7A8C42BA33,30369,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CC7F9EDA8956,76001,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CC86D79AEE13,84610,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CCF7E888A475,26563,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CD22DC9E9474,28033,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CD3E1774443F,28194,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CD664E950D6F,34817,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CD6AA4CFEADB,78050,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CD84540442E8,70081,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CDA0FA66D084,72961,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CDB030173D15,66242,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CDFFE8C73978,78019,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CE0C62FD8EFC,70435,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CE22382A0684,74817,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CE83EECF0A09,37763,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CE85F8224252,69185,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CEA6734F7F3C,98242,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CEB5A32F933D,98433,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CEC01CDE00B1,94818,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CED8BA7CA394,18338,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CEDCE5F1BEB7,20034,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CEF12CE4FD32,29538,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CF29C556AE01,40739,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CF9A421CD50D,33410,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-CFB2EA2F52FD,81570,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D0257FD59117,53153,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D02CBBC5B48D,78915,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D0CA976BC689,29859,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D0D9A6B890A3,89250,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D102EB8CAB11,61025,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D1462A8BE621,82146,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D18D68753065,80611,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D190FC844C9E,99170,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D1A5509321EA,16609,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D1F1286C5AB6,82883,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D22CA90FC022,53539,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D254F911DFD1,51233,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D2D0A1D4326E,73153,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D33A0E291F08,23651,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D35090C63096,84674,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D35FD22B1728,77186,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D3717771288C,76993,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D38DE888E88F,70401,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D3913B8FBCFA,93186,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D3B4C31C9E9F,23329,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D3B596BB619E,74947,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D3D42427DD6F,94017,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D41B937429B7,86307,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D45BC7EA8057,70339,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D4881A2AC8A2,51649,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D49B0A10993C,27586,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D4AE6553B313,87906,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D4B05735BAC4,50594,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
