canonical_smiles,scaffold,context,label_log10,measurement_count,sample_weight,data_origin,references,fold_id,baseline_oof,augmented_oof
C=C(C)CNC(=N)NCCCCCCCCN1CCCCCCCCNC(=N)NC1=O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,N=C1NCCCCCCCCNC(=O)N1,Acinetobacter baumannii,0.7525749891599529,2,1.0,External_Dataset_v2,ChEMBL | Synthesis of linear and cyclic guazatine derivatives endowed with antibacterial activity. | DOI:10.1016/j.bmcl.2014.09.081,1,1.1402459126086393,1.4492332230302052
C=C(C)CNC(=N)NCCCCCCN1CCCCCCCCNC(=N)NC1=O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,N=C1NCCCCCCCCNC(=O)N1,Acinetobacter baumannii,2.4082399653118496,1,1.0,External_Dataset_v2,ChEMBL | Synthesis of linear and cyclic guazatine derivatives endowed with antibacterial activity. | DOI:10.1016/j.bmcl.2014.09.081,1,1.1402459126086393,1.4492332230302052
C=C(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,O=c1cc[nH]c2cc(N3CCNCC3)ccc12,Escherichia coli,-0.8860566476931632,1,1.0,External_Dataset_v2,ChEMBL | Fluoronaphthyridines and quinolones as antibacterial agents. 1. Synthesis and structure-activity relationships of new 1-substituted derivatives. | DOI:10.1021/jm00123a005,2,-0.5738141136492863,-0.5860020010977552
C=C(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,O=c1cc[nH]c2cc(N3CCNCC3)ccc12,Klebsiella pneumoniae,-0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Fluoronaphthyridines and quinolones as antibacterial agents. 1. Synthesis and structure-activity relationships of new 1-substituted derivatives. | DOI:10.1021/jm00123a005,2,-0.5777880262253438,-0.5795285489340001
C=C(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,O=c1cc[nH]c2cc(N3CCNCC3)ccc12,Pseudomonas aeruginosa,-0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Fluoronaphthyridines and quinolones as antibacterial agents. 1. Synthesis and structure-activity relationships of new 1-substituted derivatives. | DOI:10.1021/jm00123a005,2,0.28136475617869966,0.2963040259334278
C=C(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,O=c1cc[nH]c2nc(N3CCNCC3)ccc12,Escherichia coli,-0.8860566476931632,1,1.0,External_Dataset_v2,ChEMBL | Fluoronaphthyridines and quinolones as antibacterial agents. 1. Synthesis and structure-activity relationships of new 1-substituted derivatives. | DOI:10.1021/jm00123a005,1,-0.5014662041147443,-0.4936076461337423
C=C(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,O=c1cc[nH]c2nc(N3CCNCC3)ccc12,Klebsiella pneumoniae,-0.8860566476931632,1,1.0,External_Dataset_v2,ChEMBL | Fluoronaphthyridines and quinolones as antibacterial agents. 1. Synthesis and structure-activity relationships of new 1-substituted derivatives. | DOI:10.1021/jm00123a005,1,-0.5108694214815515,-0.5206133212729865
C=C(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,O=c1cc[nH]c2nc(N3CCNCC3)ccc12,Pseudomonas aeruginosa,0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Fluoronaphthyridines and quinolones as antibacterial agents. 1. Synthesis and structure-activity relationships of new 1-substituted derivatives. | DOI:10.1021/jm00123a005,1,0.30574730599942646,0.3068690761132483
C=C(C/C=C(\C)CCC=C(C)C)CCC(C)(C)/C=C/CC/C(C)=C\CO[C@H](COP(=O)(O)O[C@H]1O[C@@H](C(N)=O)[C@@](C)(O)[C@H](OC(N)=O)[C@@H]1O[C@@H]1O[C@@H](CO[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O[C@@H]2O[C@@H](C)[C@@H](O[C@@H]3O[C@@H](C(=O)NC4=C(O)CCC4=O)[C@H](O)[C@H](O)[C@@H]3O)[C@H](O)[C@@H]2NC(C)=O)[C@@H](O)[C@@H]1NC(C)=O)C(=O)O,O=C1CCC=C1NC(=O)[C@H]1CCC[C@H](O[C@H]2CC[C@H](O[C@H]3CC[C@H](O[C@H]4CCCOC4)O[C@H]3CO[C@H]3CCCCO3)OC2)O1,Escherichia coli,-1.6020599913279623,1,1.0,External_Dataset_v2,ChEMBL | Discovery of novel disaccharide antibacterial agents using a combinatorial library approach. | DOI:10.1021/jm990212a,1,1.004582459415753,0.7330475035671888
C=C(CC(N)C(=O)O)CC(N)C(=O)O,C=C(CC(N)C(=O)O)CC(N)C(=O)O,Escherichia coli,0.690105620855803,6,1.0,External_Dataset_v2,ChEMBL | The lysine pathway as a target for a new genera of synthetic antibacterial antibiotics? | DOI:10.1021/jm00156a021,3,0.7978567511159683,0.8027092514241048
C=C(CC(N)C(=O)O)CC(N)C(=O)O,C=C(CC(N)C(=O)O)CC(N)C(=O)O,Klebsiella pneumoniae,1.505149978319906,1,1.0,External_Dataset_v2,ChEMBL | The lysine pathway as a target for a new genera of synthetic antibacterial antibiotics? | DOI:10.1021/jm00156a021,3,1.1568284676502292,1.0752285914649802
C=C(CC(N)C(=O)O)CC(N)C(=O)O,C=C(CC(N)C(=O)O)CC(N)C(=O)O,Pseudomonas aeruginosa,0.690105620855803,4,1.0,External_Dataset_v2,ChEMBL | The lysine pathway as a target for a new genera of synthetic antibacterial antibiotics? | DOI:10.1021/jm00156a021,3,1.3608022075453092,1.3555020042569617
C=C(C[C@@H](N)C(=O)O)C[C@@H](N)C(=O)O.C=C(C[C@H](N)C(=O)O)C[C@H](N)C(=O)O,C=C(C[C@@H](N)C(=O)O)C[C@@H](N)C(=O)O.C=C(C[C@H](N)C(=O)O)C[C@H](N)C(=O)O,Escherichia coli,0.9030899869919435,4,1.0,External_Dataset_v2,ChEMBL | The lysine pathway as a target for a new genera of synthetic antibacterial antibiotics? | DOI:10.1021/jm00156a021,2,1.0738213248444934,1.0606433812733604
C=C(C[C@@H](N)C(=O)O)C[C@@H](N)C(=O)O.C=C(C[C@H](N)C(=O)O)C[C@H](N)C(=O)O,C=C(C[C@@H](N)C(=O)O)C[C@@H](N)C(=O)O.C=C(C[C@H](N)C(=O)O)C[C@H](N)C(=O)O,Klebsiella pneumoniae,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | The lysine pathway as a target for a new genera of synthetic antibacterial antibiotics? | DOI:10.1021/jm00156a021,2,1.1621586337207448,1.1754399370446316
C=C(C[C@@H](N)C(=O)O)C[C@@H](N)C(=O)O.C=C(C[C@H](N)C(=O)O)C[C@H](N)C(=O)O,C=C(C[C@@H](N)C(=O)O)C[C@@H](N)C(=O)O.C=C(C[C@H](N)C(=O)O)C[C@H](N)C(=O)O,Pseudomonas aeruginosa,1.0536049848239342,2,1.0,External_Dataset_v2,ChEMBL | The lysine pathway as a target for a new genera of synthetic antibacterial antibiotics? | DOI:10.1021/jm00156a021,2,1.4333086906763337,1.368159682256687
C=C(C[C@@H](N)C(=O)O)C[C@H](N)C(=O)O,C=C(C[C@@H](N)C(=O)O)C[C@H](N)C(=O)O,Escherichia coli,0.45154499349597177,4,1.0,External_Dataset_v2,ChEMBL | The lysine pathway as a target for a new genera of synthetic antibacterial antibiotics? | DOI:10.1021/jm00156a021,1,0.9587770155335125,0.9940397828105836
C=C(C[C@@H](N)C(=O)O)C[C@H](N)C(=O)O,C=C(C[C@@H](N)C(=O)O)C[C@H](N)C(=O)O,Klebsiella pneumoniae,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | The lysine pathway as a target for a new genera of synthetic antibacterial antibiotics? | DOI:10.1021/jm00156a021,1,1.118014870513889,1.1562368749082705
C=C(C[C@@H](N)C(=O)O)C[C@H](N)C(=O)O,C=C(C[C@@H](N)C(=O)O)C[C@H](N)C(=O)O,Pseudomonas aeruginosa,0.9030899869919435,2,1.0,External_Dataset_v2,ChEMBL | The lysine pathway as a target for a new genera of synthetic antibacterial antibiotics? | DOI:10.1021/jm00156a021,1,1.4402346508363875,1.4924004469061418
C=C1CCO[C@]2([C@@H](O)[C@@](C)(O)CO)NC(=O)[C@@]1(O)NC2=O,C=C1CCOC2NC(=O)C1NC2=O,Escherichia coli,2.3979400086720375,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antimicrobial evaluation of bicyclomycin analogues. | DOI:10.1021/jm00383a008,3,0.35578971388282726,0.3639481703890722
C=C1CCO[C@]2([C@@H](O)[C@@](C)(O)CO)NC(=O)[C@@]1(O)NC2=O,C=C1CCOC2NC(=O)C1NC2=O,Klebsiella pneumoniae,2.3979400086720375,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antimicrobial evaluation of bicyclomycin analogues. | DOI:10.1021/jm00383a008,3,0.7302232149596158,0.6565700565227327
C=CC(O)[C@H]1C(=O)N2C(C(=O)O)=C(SCc3ccccn3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(SCc3ccccn3)=CN12,Klebsiella pneumoniae,0.1505149978319906,2,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of some novel 6-methyl- and 6-propenyl-substituted carbapenems. | DOI:10.1021/jm00083a022,4,0.7440218122812481,0.5565167894660463
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,N=C(C(=O)N[C@@H]1C(=O)N2C=CCS[C@H]12)c1cscn1,Escherichia coli,-0.6020599913279624,1,1.0,External_Dataset_v2,"ChEMBL | Synthesis and structure-activity relationship of (lactamylvinyl)cephalosporins exhibiting activity against staphylococci, pneumococci, and enterococci. | DOI:10.1021/jm950886v",2,-0.008685613724713322,0.07623161179385396
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,N=C(C(=O)N[C@@H]1C(=O)N2C=CCS[C@H]12)c1cscn1,Klebsiella pneumoniae,-0.8860566476931632,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activities of novel C(3)-aminopyrimidinyl substituted cephalosporins including against respiratory tract pathogens. | DOI:10.1016/s0960-894x(00)00425-x,2,0.10568107590664885,0.0829258095939937
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,O=C(Cc1cscn1)N[C@@H]1C(=O)N2C=CCS[C@H]12,Klebsiella pneumoniae,0.3010299956639812,1,1.0,External_Dataset_v2,"ChEMBL | Oral absorption of cephalosporin antibiotics. 1. Synthesis, biological properties, and oral bioavailability of 7-(arylacetamido)-3-chloro cephalosporins in animals. | DOI:10.1021/jm00118a022",0,0.13126829319765732,0.09882234936821545
C=CCCCO/N=C(/C(=O)N[C@H]1CN2CC(S(C)(=O)=O)=C(C(=O)O)N2C1=O)c1csc(N)n1,N=C(C(=O)N[C@H]1CN2CC=CN2C1=O)c1cscn1,Escherichia coli,-0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002,4,-0.05678027993011093,0.10379502159551439
C=CCCCO/N=C(/C(=O)N[C@H]1CN2CC(S(C)(=O)=O)=C(C(=O)O)N2C1=O)c1csc(N)n1,N=C(C(=O)N[C@H]1CN2CC=CN2C1=O)c1cscn1,Klebsiella pneumoniae,-1.2218487496163564,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002,4,-0.048556051624973125,0.04734357797356688
C=CCCCO/N=C(/C(=O)N[C@H]1CN2CC(S(C)(=O)=O)=C(C(=O)O)N2C1=O)c1csc(N)n1,N=C(C(=O)N[C@H]1CN2CC=CN2C1=O)c1cscn1,Pseudomonas aeruginosa,2.1072099696478683,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002,4,0.6939723246842234,0.7089594967805892
C=CCCO/N=C(/C(=O)N[C@H]1CN2CC(S(C)(=O)=O)=C(C(=O)O)N2C1=O)c1csc(N)n1,N=C(C(=O)N[C@H]1CN2CC=CN2C1=O)c1cscn1,Escherichia coli,-1.2218487496163564,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002,4,-0.03477628178080409,0.1379232761743227
C=CCCO/N=C(/C(=O)N[C@H]1CN2CC(S(C)(=O)=O)=C(C(=O)O)N2C1=O)c1csc(N)n1,N=C(C(=O)N[C@H]1CN2CC=CN2C1=O)c1cscn1,Klebsiella pneumoniae,-1.8239087409443189,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002,4,-0.02655205347566627,0.08147183255237521
C=CCCO/N=C(/C(=O)N[C@H]1CN2CC(S(C)(=O)=O)=C(C(=O)O)N2C1=O)c1csc(N)n1,N=C(C(=O)N[C@H]1CN2CC=CN2C1=O)c1cscn1,Pseudomonas aeruginosa,2.1072099696478683,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002,4,0.8820838138435272,0.7814825169722956
C=CCN1CC/C(=C\C2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)/C(=N\O)c4csc(N)n4)[C@H]3SC2)C1=O,N=C(C(=O)N[C@@H]1C(=O)N2C=C(/C=C3\CCNC3=O)CS[C@H]12)c1cscn1,Pseudomonas aeruginosa,1.2041199826559248,1,1.0,External_Dataset_v2,"ChEMBL | Synthesis and structure-activity relationship of (lactamylvinyl)cephalosporins exhibiting activity against staphylococci, pneumococci, and enterococci. | DOI:10.1021/jm950886v",3,0.7644237637414754,0.9073724923237941
C=CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,O=c1cc2n(c3cc(N4CCNCC4)ccc13)CS2,Escherichia coli,-1.3010299956639813,1,1.0,External_Dataset_v2,"ChEMBL | Studies on pyridonecarboxylic acids. 1. Synthesis and antibacterial evaluation of 7-substituted-6-halo-4-oxo-4H-[1,3]thiazeto[3,2-a]quinoline-3- carboxylic acids. | DOI:10.1021/jm00103a011",2,-0.2276808965321878,-0.10492232014849398
C=CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,O=c1cc2n(c3cc(N4CCNCC4)ccc13)CS2,Klebsiella pneumoniae,-1.3010299956639813,1,1.0,External_Dataset_v2,"ChEMBL | Studies on pyridonecarboxylic acids. 1. Synthesis and antibacterial evaluation of 7-substituted-6-halo-4-oxo-4H-[1,3]thiazeto[3,2-a]quinoline-3- carboxylic acids. | DOI:10.1021/jm00103a011",2,-0.2649595050384945,-0.19692166933749697
C=CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,O=c1cc2n(c3cc(N4CCNCC4)ccc13)CS2,Pseudomonas aeruginosa,-0.10790539730951958,1,1.0,External_Dataset_v2,"ChEMBL | Studies on pyridonecarboxylic acids. 1. Synthesis and antibacterial evaluation of 7-substituted-6-halo-4-oxo-4H-[1,3]thiazeto[3,2-a]quinoline-3- carboxylic acids. | DOI:10.1021/jm00103a011",2,0.34653697207379236,0.4500279505666508
C=CCN1CCc2c([n+]([O-])c3ccccc3[n+]2[O-])C1=O,O=C1NCCc2[nH+]c3ccccc3[nH+]c21,Escherichia coli,0.4941545940184428,1,1.0,External_Dataset_v2,ChEMBL | Pyridoquinoxaline N-oxides. 2. Synthesis and antibacterial activity of tricyclic lactams. | DOI:10.1021/jm00349a021,0,0.9786484765739809,0.8321756275305447
C=CCN1Cc2csc3c(C(=O)O)c(=O)c4cc(F)c(N5CCN(C)CC5)c1c4n23.Cl,O=c1cc2scc3n2c2c(c(N4CCNCC4)ccc12)NC3,Klebsiella pneumoniae,1.0969100130080565,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of a new series of tetracyclic pyridone carboxylic acids. | DOI:10.1021/jm00070a005,0,-0.015956178264120824,0.17222582891659347
C=CCNC(=N)NCCCCCCCCN1CCCCCCCCNC(=N)NC1=O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,N=C1NCCCCCCCCNC(=O)N1,Acinetobacter baumannii,1.806179973983887,1,1.0,External_Dataset_v2,ChEMBL | Synthesis of linear and cyclic guazatine derivatives endowed with antibacterial activity. | DOI:10.1016/j.bmcl.2014.09.081,1,1.159744865420256,1.4483309143176053
C=CCO/N=C(/C(=O)N[C@H]1CN2CC(C#N)=C(C(=O)O)N2C1=O)c1csc(N)n1,N=C(C(=O)N[C@H]1CN2CC=CN2C1=O)c1cscn1,Escherichia coli,-0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002,4,0.03523016741577683,0.18309030068472637
C=CCO/N=C(/C(=O)N[C@H]1CN2CC(C#N)=C(C(=O)O)N2C1=O)c1csc(N)n1,N=C(C(=O)N[C@H]1CN2CC=CN2C1=O)c1cscn1,Klebsiella pneumoniae,-1.2218487496163564,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002,4,0.1398806279372045,0.12663885706277886
C=CCO/N=C(/C(=O)N[C@H]1CN2CC(S(=O)(=O)CC=C)=C(C(=O)O)N2C1=O)c1csc(N)n1,N=C(C(=O)N[C@H]1CN2CC=CN2C1=O)c1cscn1,Escherichia coli,-0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002,4,-0.1025777547661874,0.13187544095834644
C=CCO/N=C(/C(=O)N[C@H]1CN2CC(S(=O)(=O)CC=C)=C(C(=O)O)N2C1=O)c1csc(N)n1,N=C(C(=O)N[C@H]1CN2CC=CN2C1=O)c1cscn1,Klebsiella pneumoniae,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002,4,-0.004532995532390928,0.07542399733639886
C=CCO/N=C(/C(=O)N[C@H]1CN2CC(S(=O)(=O)CCC)=C(C(=O)O)N2C1=O)c1csc(N)n1,N=C(C(=O)N[C@H]1CN2CC=CN2C1=O)c1cscn1,Escherichia coli,-0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002,4,-0.12458175291549421,0.13187544095834644
C=CCO/N=C(/C(=O)N[C@H]1CN2CC(S(=O)(=O)CCC)=C(C(=O)O)N2C1=O)c1csc(N)n1,N=C(C(=O)N[C@H]1CN2CC=CN2C1=O)c1cscn1,Klebsiella pneumoniae,-1.2218487496163564,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002,4,-0.026536993681697825,0.07542399733639886
C=CCO/N=C(/C(=O)N[C@H]1CN2CC(S(C)(=O)=O)=C(C(=O)O)N2C1=O)c1csc(N)n1,N=C(C(=O)N[C@H]1CN2CC=CN2C1=O)c1cscn1,Escherichia coli,-0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002,4,-0.1348820472468238,0.13187544095834644
C=CCO/N=C(/C(=O)N[C@H]1CN2CC(S(C)(=O)=O)=C(C(=O)O)N2C1=O)c1csc(N)n1,N=C(C(=O)N[C@H]1CN2CC=CN2C1=O)c1cscn1,Klebsiella pneumoniae,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002,4,-0.0368372880130274,0.07542399733639886
C=CCO/N=C(/C(=O)N[C@H]1CN2CC(S(C)(=O)=O)=C(C(=O)O)N2C1=O)c1csc(N)n1,N=C(C(=O)N[C@H]1CN2CC=CN2C1=O)c1cscn1,Pseudomonas aeruginosa,2.1072099696478683,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002,4,0.8440562960286826,0.7530534644593437
C=CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C3\CCN(CC(F)(F)F)C3=O)CS[C@H]12)c1csc(N)n1,N=C(C(=O)N[C@@H]1C(=O)N2C=C(/C=C3\CCNC3=O)CS[C@H]12)c1cscn1,Escherichia coli,0.0,1,1.0,External_Dataset_v2,"ChEMBL | Synthesis and structure-activity relationship of (lactamylvinyl)cephalosporins exhibiting activity against staphylococci, pneumococci, and enterococci. | DOI:10.1021/jm950886v",3,-0.016989907331238167,0.3001792727578308
C=CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C3\CCN(CC(F)(F)F)C3=O)CS[C@H]12)c1csc(N)n1,N=C(C(=O)N[C@@H]1C(=O)N2C=C(/C=C3\CCNC3=O)CS[C@H]12)c1cscn1,Pseudomonas aeruginosa,0.9030899869919435,1,1.0,External_Dataset_v2,"ChEMBL | Synthesis and structure-activity relationship of (lactamylvinyl)cephalosporins exhibiting activity against staphylococci, pneumococci, and enterococci. | DOI:10.1021/jm950886v",3,0.9720953515973818,1.063378964502243
C=CCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,c1ccc(Cc2cncnc2)cc1,Klebsiella pneumoniae,1.0,1,1.0,External_Dataset_v2,"ChEMBL | 2,4-Diamino-5-benzylpyrimidines as antibacterial agents. 13. Some alkenyl derivatives with high in vitro activity against anaerobic organisms. | DOI:10.1021/jm00128a043",3,1.0768584748934995,0.9940604909886421
C=CCOc1ccc(Cc2cnc(N)nc2N)cc1,c1ccc(Cc2cncnc2)cc1,Klebsiella pneumoniae,2.0,1,1.0,External_Dataset_v2,"ChEMBL | 2,4-Diamino-5-benzylpyrimidines as antibacterial agents. 13. Some alkenyl derivatives with high in vitro activity against anaerobic organisms. | DOI:10.1021/jm00128a043",3,1.1614594446481568,1.043652085933806
C=CCOc1ccc(Cc2cnc(N)nc2N)cc1OC,c1ccc(Cc2cncnc2)cc1,Klebsiella pneumoniae,1.0,1,1.0,External_Dataset_v2,"ChEMBL | 2,4-Diamino-5-benzylpyrimidines as antibacterial agents. 13. Some alkenyl derivatives with high in vitro activity against anaerobic organisms. | DOI:10.1021/jm00128a043",3,1.0719877734991672,0.9957799538387528
C=CCc1cc(Cc2cnc(N)nc2N)cc(CC=C)c1O,c1ccc(Cc2cncnc2)cc1,Klebsiella pneumoniae,1.3010299956639813,1,1.0,External_Dataset_v2,"ChEMBL | 2,4-Diamino-5-benzylpyrimidines as antibacterial agents. 13. Some alkenyl derivatives with high in vitro activity against anaerobic organisms. | DOI:10.1021/jm00128a043",3,1.0726978163494805,1.0116077211351358
C=CCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1O,c1ccc(Cc2cncnc2)cc1,Klebsiella pneumoniae,1.4771212547196624,1,1.0,External_Dataset_v2,"ChEMBL | 2,4-Diamino-5-benzylpyrimidines as antibacterial agents. 13. Some alkenyl derivatives with high in vitro activity against anaerobic organisms. | DOI:10.1021/jm00128a043",3,1.0829791550864396,1.0242610143200437
C=CCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1OC,c1ccc(Cc2cncnc2)cc1,Klebsiella pneumoniae,2.0,1,1.0,External_Dataset_v2,"ChEMBL | 2,4-Diamino-5-benzylpyrimidines as antibacterial agents. 13. Some alkenyl derivatives with high in vitro activity against anaerobic organisms. | DOI:10.1021/jm00128a043",3,1.1237467737537647,1.0321876041609417
C=CCc1cc(Cc2cnc(N)nc2N)cc(OC)c1O,c1ccc(Cc2cncnc2)cc1,Klebsiella pneumoniae,-0.5228787452803376,1,1.0,External_Dataset_v2,"ChEMBL | 2,4-Diamino-5-benzylpyrimidines as antibacterial agents. 13. Some alkenyl derivatives with high in vitro activity against anaerobic organisms. | DOI:10.1021/jm00128a043",3,1.0482966126681532,1.0027265727385788
C=CCc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,c1ccc(Cc2cncnc2)cc1,Klebsiella pneumoniae,1.0,1,1.0,External_Dataset_v2,"ChEMBL | 2,4-Diamino-5-benzylpyrimidines as antibacterial agents. 13. Some alkenyl derivatives with high in vitro activity against anaerobic organisms. | DOI:10.1021/jm00128a043",3,1.0948846229981575,1.0012532767788573
C=CCc1cc(Cc2cnc(N)nc2N)ccc1O,c1ccc(Cc2cncnc2)cc1,Klebsiella pneumoniae,1.3010299956639813,1,1.0,External_Dataset_v2,"ChEMBL | 2,4-Diamino-5-benzylpyrimidines as antibacterial agents. 13. Some alkenyl derivatives with high in vitro activity against anaerobic organisms. | DOI:10.1021/jm00128a043",3,1.0774105450961171,1.0116077211351358
C=Cc1sc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)/C(=N\OC)c4csc(N)n4)[C@H]3SC2)c1C,N=C(C(=O)N[C@@H]1C(=O)N2C=C(C[n+]3ccsc3)CS[C@H]12)c1cscn1,Klebsiella pneumoniae,-0.309894379144197,2,1.0,External_Dataset_v2,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,3,-0.13484264653127925,0.03882737963625243
C=Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CC(N)C3)nc21,O=c1cc[nH]c2nc(N3CCC3)ccc12,Pseudomonas aeruginosa,-0.4089353929735008,1,1.0,External_Dataset_v2,"ChEMBL | Pyridonecarboxylic acids as antibacterial agents. 4. Synthesis and antibacterial activity of 7-(3-amino-1-pyrrolidinyl)-1-ethyl-6-fluoro-1,4 -dihydro-4-oxo-1,8-naphthyridine-3-carboxylic acid and its analogues. | DOI:10.1021/jm00378a004",3,0.0967841663581942,0.04742641998478889
C=Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(CNCC)C3)c(F)c21,O=c1cc[nH]c2cc(N3CCCC3)ccc12,Escherichia coli,-0.8494850021680094,2,1.0,External_Dataset_v2,"ChEMBL | 1-Substituted 7-[3-[(ethylamino)methyl]-1-pyrrolidinyl]-6,8- difluoro-1,4-dihydro-4-oxo-3-quinolinecarboxylic acids. New quantitative structure-activity relationships at N1 for the quinolone antibacterials. | DOI:10.1021/jm00400a017",3,-0.7158814671989081,-0.6750662003821457
