evidence_id,compound_id,evidence_type,raw_value,unit,tool_id,tool_family,protocol_id,run_id,job_id,artifact_hash,timestamp,provenance
ev_88600c064a7bb86ec318cb16,ATP-SMI-96FD6257D8BA,docking,"{""canonical_smiles"": ""C[NH+]1CCN(c2ccc(CC[NH2+]Cc3cn(-c4ccccc4)nc3-c3cccnc3)cc2)CC1"", ""pose_count"": 8, ""pose_rank"": 1, ""raw_affinity"": -8.085}",docking_result_bundle,autodock_vina,vina,vina_7p3w_v1,batch_6df7ebd2146144ec,job_2f4225ba3f89188c57d9,88cdd212317c888757ddb6285fd396a034a1448bcacdc30b492e4bd4aebc2220,2026-08-26T20:01:34.281413+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""C[NH+]1CCN(c2ccc(CC[NH2+]Cc3cn(-c4ccccc4)nc3-c3cccnc3)cc2)CC1"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_2f4225ba3f89188c57d9"", ""ligand_hash"": ""37ae08859483bbb012be050975cef745275d70271979b83f648e53aab5de49fe"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""4e32b7903b4a9a2bc63340bbf96214a5e6ede8064d8c2740621b95c726ee8337"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_6df7ebd2146144ec"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_2f4225ba3f89188c57d9\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_2f4225ba3f89188c57d9\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""becfc1041ea515835588acc284a11e8a189fd591d83790418d42f03dcc276787"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_4bf4f719a31934de9ea5a721,ATP-SMI-9DA3213A09E8,vina_affinity,-8.173,kcal/mol,autodock_vina,vina,vina_7p3w_v1,batch_6df7ebd2146144ec,job_8f5dd7e1c4707ff51746,96f3cca0c7d40f8e8f4ea942df03ca069250247adc9fe5481dbf72a8acbbe8e9,2026-08-26T20:03:19.298221+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""C[NH+](C)Cc1ccc(C[NH2+]Cc2cc(C(=O)N[C@@H](C#N)c3ccccc3)ccn2)cc1"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_8f5dd7e1c4707ff51746"", ""ligand_hash"": ""acc8674de80409e65c7c90e38c544e463e8948d3026d7b50f359a8d2492fcee5"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""e5eab9fcae1d4cef7ad272b9f0f696f1e215bb790a320abb5981a3cd94a79187"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_6df7ebd2146144ec"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_8f5dd7e1c4707ff51746\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_8f5dd7e1c4707ff51746\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""8985236d90ff6b38df7c0003aa30cc3244549b584503e809aafa4fc7df40278e"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_598be878c0fa46fb9824fe34,ATP-SMI-9DA3213A09E8,docking,"{""canonical_smiles"": ""C[NH+](C)Cc1ccc(C[NH2+]Cc2cc(C(=O)N[C@@H](C#N)c3ccccc3)ccn2)cc1"", ""pose_count"": 9, ""pose_rank"": 1, ""raw_affinity"": -8.173}",docking_result_bundle,autodock_vina,vina,vina_7p3w_v1,batch_6df7ebd2146144ec,job_8f5dd7e1c4707ff51746,96f3cca0c7d40f8e8f4ea942df03ca069250247adc9fe5481dbf72a8acbbe8e9,2026-08-26T20:03:19.299247+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""C[NH+](C)Cc1ccc(C[NH2+]Cc2cc(C(=O)N[C@@H](C#N)c3ccccc3)ccn2)cc1"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_8f5dd7e1c4707ff51746"", ""ligand_hash"": ""acc8674de80409e65c7c90e38c544e463e8948d3026d7b50f359a8d2492fcee5"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""e5eab9fcae1d4cef7ad272b9f0f696f1e215bb790a320abb5981a3cd94a79187"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_6df7ebd2146144ec"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_8f5dd7e1c4707ff51746\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_8f5dd7e1c4707ff51746\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""8985236d90ff6b38df7c0003aa30cc3244549b584503e809aafa4fc7df40278e"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_6819bdea9c45c337fbb6a35c,ATP-SMI-C93E6EC67CDB,vina_affinity,-7.887,kcal/mol,autodock_vina,vina,vina_7p3w_v1,batch_6df7ebd2146144ec,job_d7e8056bde3453044e42,45caabf72dd230b480f3421125b4893a67b01944f70cb8c3364d58223899c63d,2026-08-26T20:04:58.942053+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""C[NH2+]C[C@@H](NC(=O)c1cc(NCc2cccc(C[NH+](C)C)c2)c(Cl)s1)c1ccccc1"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_d7e8056bde3453044e42"", ""ligand_hash"": ""66c2dcc77350cc59bb0d43f71d222ae202deb92a6c2512ee60f6246969919934"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""bbb14213ea2c39c0a12207aad89a8b023e1c6dc67ffd8193f2aaff2003d6df06"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_6df7ebd2146144ec"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_d7e8056bde3453044e42\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_d7e8056bde3453044e42\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""86dacafceac9ad65fbdd2478671e678130955b1ccf142c6025748b9848aab990"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_a7a1254d97c5da2c7daf0511,ATP-SMI-C93E6EC67CDB,docking,"{""canonical_smiles"": ""C[NH2+]C[C@@H](NC(=O)c1cc(NCc2cccc(C[NH+](C)C)c2)c(Cl)s1)c1ccccc1"", ""pose_count"": 9, ""pose_rank"": 1, ""raw_affinity"": -7.887}",docking_result_bundle,autodock_vina,vina,vina_7p3w_v1,batch_6df7ebd2146144ec,job_d7e8056bde3453044e42,45caabf72dd230b480f3421125b4893a67b01944f70cb8c3364d58223899c63d,2026-08-26T20:04:58.943050+00:00,"{""adapter_tool_id"": ""vina"", ""backend"": ""open_toolchain"", ""canonical_smiles"": ""C[NH2+]C[C@@H](NC(=O)c1cc(NCc2cccc(C[NH+](C)C)c2)c(Cl)s1)c1ccccc1"", ""evidence_role"": ""parallel_computational_evidence"", ""job_id"": ""job_d7e8056bde3453044e42"", ""ligand_hash"": ""66c2dcc77350cc59bb0d43f71d222ae202deb92a6c2512ee60f6246969919934"", ""origin"": ""tool_execution"", ""output_pose_hash"": ""bbb14213ea2c39c0a12207aad89a8b023e1c6dc67ffd8193f2aaff2003d6df06"", ""pose_rank"": 1, ""pose_selection"": ""first_ranked_pose"", ""protocol_id"": ""vina_7p3w_v1"", ""receptor_hash"": ""e5e92ede1b1d000b00a7e5dbe3f3b02f0df0cd63b47dd8a421eeb8bddb1083ed"", ""run_id"": ""batch_6df7ebd2146144ec"", ""scoring_function"": ""vina"", ""stderr_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_d7e8056bde3453044e42\\attempt_1\\stderr.txt"", ""stderr_sha256"": ""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"", ""stdout_path"": ""D:\\tiaozhansai\\ATP-Navigator\\workspace_local\\multi_jobs\\job_d7e8056bde3453044e42\\attempt_1\\stdout.txt"", ""stdout_sha256"": ""86dacafceac9ad65fbdd2478671e678130955b1ccf142c6025748b9848aab990"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_9494f2b387c95a8dd4077cc8,ATP-SMI-874C2DE25FE4,pose_qc,"{""atom_count"": 39, ""box_center"": [198.147968145161, 182.436946193548, 155.933369258065], ""box_size"": [25.9912574278463, 25.9912574278463, 25.9912574278463], ""heavy_atom_count"": 35, ""input_atom_count"": 39, ""parser"": ""tools.vina_adapter.parse_vina_pose"", ""pose_centroid"": [194.74602857142858, 190.3894, 161.08805714285714], ""pose_centroid_inside_box"": true, ""pose_count"": 9, ""scope"": ""protocol_and_file_QC_not_binding_or_activity_validation"", ""score_sanity"": ""finite_and_within_minus100_to_plus100_kcal_per_mol"", ""status"": ""pass"", ""top_affinity"": -8.846}",qc_record,autodock_vina,vina,vina_7p3w_v1,batch_6df7ebd2146144ec,job_1483efd81856b1bda160,3ef6f84cb4311a522e0d3d4594dd398b2c829325407df1c878dda7b844ada4d8,2026-08-26T20:04:59.443520+00:00,"{""backend"": ""open_toolchain"", ""job_id"": ""job_1483efd81856b1bda160"", ""ligand_hash"": ""715acddc308e5b92af5f92927082507611e1e1054126bd6623af82fbc5712ee0"", ""origin"": ""tool_execution"", ""pose_hash"": ""9925c25083c1ea2af358ea883029cc6cd61a5a726e64f01e6c68b287aa950b9f"", ""protocol_id"": ""vina_7p3w_v1"", ""run_id"": ""batch_6df7ebd2146144ec"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_4305f4f01f076faeac3e68d0,ATP-REF-IN2,pose_qc,"{""atom_count"": 34, ""box_center"": [198.147968145161, 182.436946193548, 155.933369258065], ""box_size"": [25.9912574278463, 25.9912574278463, 25.9912574278463], ""heavy_atom_count"": 31, ""historical_reference"": {""centroid"": [197.92593548387097, 183.0172580645161, 155.90877419354837], ""centroid_distance_angstrom"": 9.670154038536944, ""heavy_atom_count"": 31, ""metric_scope"": ""protocol-comparison metric only; not biological validation"", ""reference_hash"": ""d7ce2643ba6108e46856d22230ec18b20a17f83cef6818082d3be9b6c9df2a65""}, ""input_atom_count"": 34, ""parser"": ""tools.vina_adapter.parse_vina_pose"", ""pose_centroid"": [193.97067741935484, 188.77509677419354, 162.59570967741934], ""pose_centroid_inside_box"": true, ""pose_count"": 9, ""scope"": ""protocol_and_file_QC_not_binding_or_activity_validation"", ""score_sanity"": ""finite_and_within_minus100_to_plus100_kcal_per_mol"", ""status"": ""pass"", ""top_affinity"": -8.212}",qc_record,autodock_vina,vina,vina_7p3w_v1,batch_6df7ebd2146144ec,job_4d80dab8a115f5aa9d9d,61e038aeebababb65e288889ae1552912b263d0240c4752a1ea71fe905a88141,2026-08-26T20:04:59.907716+00:00,"{""backend"": ""open_toolchain"", ""job_id"": ""job_4d80dab8a115f5aa9d9d"", ""ligand_hash"": ""ce9e6794db6c3e8ce6dec92db8b548f28273a64ce911203c66d3af55077da0e6"", ""origin"": ""tool_execution"", ""pose_hash"": ""b6674ecee63ddcd0388092ca14eaeb14cb5f6a79b94440b7f9533a9b8b44fb95"", ""protocol_id"": ""vina_7p3w_v1"", ""run_id"": ""batch_6df7ebd2146144ec"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_945bb0765a7a59801c7bcaec,ATP-SMI-9DA3213A09E8,pose_qc,"{""atom_count"": 35, ""box_center"": [198.147968145161, 182.436946193548, 155.933369258065], ""box_size"": [25.9912574278463, 25.9912574278463, 25.9912574278463], ""heavy_atom_count"": 31, ""input_atom_count"": 35, ""parser"": ""tools.vina_adapter.parse_vina_pose"", ""pose_centroid"": [193.6044193548387, 188.49490322580644, 161.86109677419353], ""pose_centroid_inside_box"": true, ""pose_count"": 9, ""scope"": ""protocol_and_file_QC_not_binding_or_activity_validation"", ""score_sanity"": ""finite_and_within_minus100_to_plus100_kcal_per_mol"", ""status"": ""pass"", ""top_affinity"": -8.173}",qc_record,autodock_vina,vina,vina_7p3w_v1,batch_6df7ebd2146144ec,job_dac5cb55fc96db8a36b4,d233b3eb8cbba25a768773e85dcef1aebc2f6f894d13548533c068ddd1f87cdb,2026-08-26T20:05:00.378016+00:00,"{""backend"": ""open_toolchain"", ""job_id"": ""job_dac5cb55fc96db8a36b4"", ""ligand_hash"": ""acc8674de80409e65c7c90e38c544e463e8948d3026d7b50f359a8d2492fcee5"", ""origin"": ""tool_execution"", ""pose_hash"": ""e5eab9fcae1d4cef7ad272b9f0f696f1e215bb790a320abb5981a3cd94a79187"", ""protocol_id"": ""vina_7p3w_v1"", ""run_id"": ""batch_6df7ebd2146144ec"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_94eece4701469dd463019c37,ATP-SMI-96FD6257D8BA,pose_qc,"{""atom_count"": 37, ""box_center"": [198.147968145161, 182.436946193548, 155.933369258065], ""box_size"": [25.9912574278463, 25.9912574278463, 25.9912574278463], ""heavy_atom_count"": 34, ""input_atom_count"": 37, ""parser"": ""tools.vina_adapter.parse_vina_pose"", ""pose_centroid"": [196.03111764705884, 185.49564705882352, 157.46347058823528], ""pose_centroid_inside_box"": true, ""pose_count"": 8, ""scope"": ""protocol_and_file_QC_not_binding_or_activity_validation"", ""score_sanity"": ""finite_and_within_minus100_to_plus100_kcal_per_mol"", ""status"": ""pass"", ""top_affinity"": -8.085}",qc_record,autodock_vina,vina,vina_7p3w_v1,batch_6df7ebd2146144ec,job_f4a49e6d36c33dc3218b,5e1caf52280adc3d337656e3f8d6fc6e09b0956592a911e42c5d2fe67dffd3ae,2026-08-26T20:05:00.840454+00:00,"{""backend"": ""open_toolchain"", ""job_id"": ""job_f4a49e6d36c33dc3218b"", ""ligand_hash"": ""37ae08859483bbb012be050975cef745275d70271979b83f648e53aab5de49fe"", ""origin"": ""tool_execution"", ""pose_hash"": ""4e32b7903b4a9a2bc63340bbf96214a5e6ede8064d8c2740621b95c726ee8337"", ""protocol_id"": ""vina_7p3w_v1"", ""run_id"": ""batch_6df7ebd2146144ec"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_4cb124c10cf812e8cd277b8c,ATP-SMI-C93E6EC67CDB,pose_qc,"{""atom_count"": 36, ""box_center"": [198.147968145161, 182.436946193548, 155.933369258065], ""box_size"": [25.9912574278463, 25.9912574278463, 25.9912574278463], ""heavy_atom_count"": 31, ""input_atom_count"": 36, ""parser"": ""tools.vina_adapter.parse_vina_pose"", ""pose_centroid"": [195.1498387096774, 185.4512580645161, 158.8264193548387], ""pose_centroid_inside_box"": true, ""pose_count"": 9, ""scope"": ""protocol_and_file_QC_not_binding_or_activity_validation"", ""score_sanity"": ""finite_and_within_minus100_to_plus100_kcal_per_mol"", ""status"": ""pass"", ""top_affinity"": -7.887}",qc_record,autodock_vina,vina,vina_7p3w_v1,batch_6df7ebd2146144ec,job_8230da8baae23a6ff03c,395ed2669c767f73744c4ae9b130a0f228b75ceb80be4db44a884bb756f16d76,2026-08-26T20:05:01.304636+00:00,"{""backend"": ""open_toolchain"", ""job_id"": ""job_8230da8baae23a6ff03c"", ""ligand_hash"": ""66c2dcc77350cc59bb0d43f71d222ae202deb92a6c2512ee60f6246969919934"", ""origin"": ""tool_execution"", ""pose_hash"": ""bbb14213ea2c39c0a12207aad89a8b023e1c6dc67ffd8193f2aaff2003d6df06"", ""protocol_id"": ""vina_7p3w_v1"", ""run_id"": ""batch_6df7ebd2146144ec"", ""tool_family"": ""vina"", ""tool_id"": ""autodock_vina""}"
ev_8a4e18dd7889eb9ca8599bfc,ATP-REF-IN2,model_score,-49.28311615798822,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_8e279e00da6b950624cc,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-26T20:05:02.391577+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_807d44e9e8c35ae16001"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_63ca09ddff4a87510cd253d6,ATP-REF-IN2,ATP_score,30.0,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_8e279e00da6b950624cc,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-26T20:05:02.392590+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_807d44e9e8c35ae16001"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_91cdec9159fe5ee225dc6946,ATP-REF-IN2,antibacterial_score,50.0,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_8e279e00da6b950624cc,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-26T20:05:02.393533+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_807d44e9e8c35ae16001"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_2b82a4fb60fe64c3d7db5b32,ATP-SMI-874C2DE25FE4,model_score,-55.51100873558974,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_8e279e00da6b950624cc,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-26T20:05:02.394034+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_807d44e9e8c35ae16001"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_e0ce106bf2d5559b234cc463,ATP-SMI-874C2DE25FE4,ATP_score,35.0,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_8e279e00da6b950624cc,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-26T20:05:02.394034+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_807d44e9e8c35ae16001"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_1eaa945ec369a2f6cd6c4ffb,ATP-SMI-874C2DE25FE4,antibacterial_score,0.0,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_8e279e00da6b950624cc,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-26T20:05:02.394405+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_807d44e9e8c35ae16001"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_e7023a6fccc088cdef2ac086,ATP-SMI-96FD6257D8BA,model_score,-52.72178177650997,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_8e279e00da6b950624cc,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-26T20:05:02.394405+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_807d44e9e8c35ae16001"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_0f7fd20be2782b04156e4bd1,ATP-SMI-C93E6EC67CDB,model_score,-56.35168218183559,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_8e279e00da6b950624cc,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-26T20:05:02.394907+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_807d44e9e8c35ae16001"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_30c5dc6914586996dd930528,ATP-SMI-96FD6257D8BA,ATP_score,83.75,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_8e279e00da6b950624cc,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-26T20:05:02.394907+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_807d44e9e8c35ae16001"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_3a9376d89529e580deb2ff95,ATP-SMI-9DA3213A09E8,ATP_score,67.5,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_8e279e00da6b950624cc,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-26T20:05:02.394907+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_807d44e9e8c35ae16001"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_5205d0dba1c7d7761323ef7b,ATP-SMI-9DA3213A09E8,model_score,-56.46812859659415,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_8e279e00da6b950624cc,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-26T20:05:02.394907+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_807d44e9e8c35ae16001"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_d06757d5ba98f4fe06a4433d,ATP-SMI-96FD6257D8BA,antibacterial_score,25.0,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_8e279e00da6b950624cc,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-26T20:05:02.394907+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_807d44e9e8c35ae16001"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_f7f6770a89476ffd89573cee,ATP-SMI-9DA3213A09E8,antibacterial_score,75.0,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_8e279e00da6b950624cc,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-26T20:05:02.394907+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_807d44e9e8c35ae16001"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_1212371d8eda65c499591609,ATP-SMI-C93E6EC67CDB,ATP_score,33.75,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_8e279e00da6b950624cc,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-26T20:05:02.395912+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_807d44e9e8c35ae16001"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
