record_id,source_row,anchor_compound,anchor_source,pubchem_cid,compound_name,SMILES,tanimoto_to_anchor,pubchem_bioassay_count,atp_synthase_activity,antibacterial_activity,link,notes,status,canonical_smiles,comparator,parsed_activity_bound,endpoint_stratum,issues,training_allowed,internal_evidence_allowed,source_hash
knowledge_918541f9f08c6d287d9b2017,110,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,60068017,"(2Z)-2-[[(3E)-3-[(3-ethyl-2,3,4,5-tetrahydro-1,3-benzothiazol-3-ium-2-yl)methylidene]-5-phenylcyclohexen-1-yl]methylidene]-3,5-dimethyl-4,5-dihydro-1,3-benzoxazole",CC[NH+]1C(SC2=C1CCC=C2)/C=C/3\CC(CC(=C3)/C=C\4/N(C5=C(O4)C=CC(C5)C)C)C6=CC=CC=C6,0.128,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/60068017,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CC[NH+]1C2=C(C=CCC2)SC1/C=C1C=C(/C=C2\OC3=C(CC(C)C=C3)N2C)CC(c2ccccc2)C/1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_546630da827b369a1080d3e5,111,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,141856815,"[4-[(2R)-2-[[(3E)-7,8-dimethyl-9-phenylnona-1,3-dien-2-yl]amino]-3-[[(2S)-2-methylbut-3-enyl]amino]but-3-enyl]-6-methylcyclohexa-1,5-dien-1-yl] cyanate;ethane",CC.CC1=CC(CC=C1OC#N)C[C@H](C(=C)NC[C@@H](C)C=C)NC(=C)/C=C/CCC(C)C(C)CC2=CC=CC=C2,0.127,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/141856815,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,C=C[C@H](C)CNC(=C)[C@@H](CC1C=C(C)C(OC#N)=CC1)NC(=C)/C=C/CCC(C)C(C)Cc1ccccc1.CC,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_0e38eb8cc46102cee47e0e97,112,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,19936419,"4-methyl-5-[3-(4-phenyl-1,2,3,6-tetrahydropyridin-2-yl)propyl]-5H-1,3-thiazol-2-one;hydrochloride",CC1=NC(=O)SC1CCCC2CC(=CCN2)C3=CC=CC=C3.Cl,0.126,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/19936419,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CC1=NC(=O)SC1CCCC1CC(c2ccccc2)=CCN1.Cl,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_38ff657f841849228f6e328c,113,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,135270717,"(3Z)-N-[(2-fluorophenyl)methyl]-5-imino-5-[5-methoxy-3-(1-methylsulfanylethyl)-2H-pyrrol-4-yl]penta-1,3-dien-2-amine",CC(C1=C(C(=NC1)OC)C(=N)/C=C\C(=C)NCC2=CC=CC=C2F)SC,0.125,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/135270717,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,C=C(/C=C\C(=N)C1=C(C(C)SC)CN=C1OC)NCc1ccccc1F,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_71d99327d26841fcd7c7aacf,114,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,143891347,"methyl (1Z)-N-[1-(azepan-3-yl)ethenyl-[6-ethenyl-7-[(Z)-prop-1-enyl]-2,3,4,5-tetrahydrooxepin-5-yl]amino]-2-(2,5-difluorophenyl)ethanimidothioate",C/C=C\C1=C(C(CCCO1)N(C(=C)C2CCCCNC2)/N=C(/CC3=C(C=CC(=C3)F)F)\SC)C=C,0.118,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/143891347,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,C=CC1=C(/C=C\C)OCCCC1N(/N=C(/Cc1cc(F)ccc1F)SC)C(=C)C1CCCCNC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_f02e5f9a1ed9c56ed8095d29,115,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,126658436,"(2S,4Z,6Z)-N-benzyl-7-ethoxy-6-methoxy-3-methylidene-1-methylsulfonylocta-4,6-dien-2-amine",CCO/C(=C(/C=C\C(=C)[C@@H](CS(=O)(=O)C)NCC1=CC=CC=C1)\OC)/C,0.112,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/126658436,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,C=C(/C=C\C(OC)=C(/C)OCC)[C@@H](CS(C)(=O)=O)NCc1ccccc1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_218d9b26da89c9161955c266,116,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,136457362,"6-(3,5-dimethylphenyl)-N-(2,3,4,5-tetrahydro-1-benzofuran-6-ylmethyl)-4a,7a-dihydro-3H-thieno[3,2-d]pyrimidin-4-imine",CC1=CC(=CC(=C1)C2=CC3C(S2)C(=NCC4=CC5=C(CC4)CCO5)NC=N3)C,0.095,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/136457362,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,Cc1cc(C)cc(C2=CC3N=CNC(=NCC4=CC5=C(CCO5)CC4)C3S2)c1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_d0d0ee3859da0771a8b9479b,117,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,129126154,"(2S,4Z,6Z)-7-ethoxy-6-methoxy-3-methylidene-1-methylsulfonyl-N-[(1S)-1-phenylethyl]octa-4,6-dien-2-amine",CCO/C(=C(/C=C\C(=C)[C@@H](CS(=O)(=O)C)N[C@@H](C)C1=CC=CC=C1)\OC)/C,0.091,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/129126154,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,C=C(/C=C\C(OC)=C(/C)OCC)[C@@H](CS(C)(=O)=O)N[C@@H](C)c1ccccc1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_8a2ca8ae95c0cc5e095ab869,118,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,173974971,"3-N-methyl-1-N-[(4-methylphenyl)methyl]-3-N-[1-[2-(propylideneamino)-5-(2,2,2-trifluoroethyl)-2,3-dihydrothiophen-3-yl]ethenyl]cyclopentane-1,3-diamine",CCC=NC1C(C=C(S1)CC(F)(F)F)C(=C)N(C)C2CCC(C2)NCC3=CC=C(C=C3)C,0.09,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/173974971,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,C=C(C1C=C(CC(F)(F)F)SC1N=CCC)N(C)C1CCC(NCc2ccc(C)cc2)C1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_5ceeb2e6497c20b4fa5193a6,119,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,89018188,"2-(4-fluorophenyl)-5-(1-methoxyethenyl)-N-[1-(4-methylcyclohex-3-en-1-yl)ethenyl]-N-propan-2-yl-2,3-dihydrothiophen-4-amine",CC1=CCC(CC1)C(=C)N(C2=C(SC(C2)C3=CC=C(C=C3)F)C(=C)OC)C(C)C,0.087,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/89018188,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,C=C(OC)C1=C(N(C(=C)C2CC=C(C)CC2)C(C)C)CC(c2ccc(F)cc2)S1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_0ba9ea972579afc44d64872f,120,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,89965343,"(3Z,5E,8Z,10Z)-6-ethenyl-3-(1-methoxyprop-2-enylidene)-4,7-dimethyl-N-[(Z)-1-phenylbut-1-en-2-yl]dodeca-5,8,10-trien-1-amine",CC/C(=C/C1=CC=CC=C1)/NCC/C(=C(\C=C)/OC)/C(C)/C=C(\C=C)/C(C)/C=C\C=C/C,0.086,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/89965343,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,C=C/C(OC)=C(\CCN/C(=C\c1ccccc1)CC)C(C)/C=C(\C=C)C(C)/C=C\C=C/C,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_8faae54b5516f6db60c428a4,121,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,141778878,ethane;(3R)-N-[3-[(3R)-2-iminohexan-3-yl]sulfanylprop-1-en-2-yl]-2-methyl-5-(2-methylphenyl)hept-1-en-3-amine;N-[(Z)-2-methylbut-2-enyl]pent-1-en-2-amine,CC.CC.CC.CCC[C@H](C(=N)C)SCC(=C)N[C@H](CC(CC)C1=CC=CC=C1C)C(=C)C.CCCC(=C)NC/C(=C\C)/C,0.081,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/141778878,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,C=C(CCC)NC/C(C)=C\C.C=C(CS[C@H](CCC)C(C)=N)N[C@H](CC(CC)c1ccccc1C)C(=C)C.CC.CC.CC,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
